Date,G10001,P10100,P10101,P11100,P10200,P10201,P10004,T10000,G10101,G103001,T101100,T10101,T10005,F101000,F102000,G115001,G115011,M12070,M12071,M12072
11/08/16 18:16:31, 2455, 2455, 2455, 2455, 2455, 2455, 2455, 2455, 2455, 2455, 245.50, 245.50, 245.50, 245.50, 245.50, 245.50, 245.50, 245.50, 245.50, 245.50
11/08/16 18:16:34, 2460, 2460, 2460, 2460, 2460, 2460, 2460, 2460, 2460, 2460, 246.00, 246.00, 246.00, 246.00, 246.00, 246.00, 246.00, 246.00, 246.00, 246.00
11/08/16 18:16:36, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 2465, 246.50, 246.50, 246.50, 246.50, 246.50, 246.50, 246.50, 246.50, 246.50, 246.50
11/08/16 18:16:38, 2470, 2470, 2470, 2470, 2470, 2470, 2470, 2470, 2470, 2470, 247.00, 247.00, 247.00, 247.00, 247.00, 247.00, 247.00, 247.00, 247.00, 247.00
11/08/16 18:16:40, 2475, 2475, 2475, 2475, 2475, 2475, 2475, 2475, 2475, 2475, 247.50, 247.50, 247.50, 247.50, 247.50, 247.50, 247.50, 247.50, 247.50, 247.50
11/08/16 18:16:42, 2480, 2480, 2480, 2480, 2480, 2480, 2480, 2480, 2480, 2480, 248.00, 248.00, 248.00, 248.00, 248.00, 248.00, 248.00, 248.00, 248.00, 248.00
11/08/16 18:16:44, 2485, 2485, 2485, 2485, 2485, 2485, 2485, 2485, 2485, 2485, 248.50, 248.50, 248.50, 248.50, 248.50, 248.50, 248.50, 248.50, 248.50, 248.50
11/08/16 18:16:46, 2490, 2490, 2490, 2490, 2490, 2490, 2490, 2490, 2490, 2490, 249.00, 249.00, 249.00, 249.00, 249.00, 249.00, 249.00, 249.00, 249.00, 249.00
11/08/16 18:16:48, 2495, 2495, 2495, 2495, 2495, 2495, 2495, 2495, 2495, 2495, 249.50, 249.50, 249.50, 249.50, 249.50, 249.50, 249.50, 249.50, 249.50, 249.50
11/08/16 18:16:50, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 2500, 250.00, 250.00, 250.00, 250.00, 250.00, 250.00, 250.00, 250.00, 250.00, 250.00
11/08/16 18:16:52, 2505, 2505, 2505, 2505, 2505, 2505, 2505, 2505, 2505, 2505, 250.50, 250.50, 250.50, 250.50, 250.50, 250.50, 250.50, 250.50, 250.50, 250.50
11/08/16 18:16:54, 2510, 2510, 2510, 2510, 2510, 2510, 2510, 2510, 2510, 2510, 251.00, 251.00, 251.00, 251.00, 251.00, 251.00, 251.00, 251.00, 251.00, 251.00
11/08/16 18:16:56, 2515, 2515, 2515, 2515, 2515, 2515, 2515, 2515, 2515, 2515, 251.50, 251.50, 251.50, 251.50, 251.50, 251.50, 251.50, 251.50, 251.50, 251.50
11/08/16 18:16:58, 2520, 2520, 2520, 2520, 2520, 2520, 2520, 2520, 2520, 2520, 252.00, 252.00, 252.00, 252.00, 252.00, 252.00, 252.00, 252.00, 252.00, 252.00
11/08/16 18:17:00, 2525, 2525, 2525, 2525, 2525, 2525, 2525, 2525, 2525, 2525, 252.50, 252.50, 252.50, 252.50, 252.50, 252.50, 252.50, 252.50, 252.50, 252.50
11/08/16 18:17:02, 2530, 2530, 2530, 2530, 2530, 2530, 2530, 2530, 2530, 2530, 253.00, 253.00, 253.00, 253.00, 253.00, 253.00, 253.00, 253.00, 253.00, 253.00
11/08/16 18:17:04, 2535, 2535, 2535, 2535, 2535, 2535, 2535, 2535, 2535, 2535, 253.50, 253.50, 253.50, 253.50, 253.50, 253.50, 253.50, 253.50, 253.50, 253.50
11/08/16 18:17:06, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 254.00, 254.00, 254.00, 254.00, 254.00, 254.00, 254.00, 254.00, 254.00, 254.00
11/08/16 18:17:08, 2545, 2545, 2545, 2545, 2545, 2545, 2545, 2545, 2545, 2545, 254.50, 254.50, 254.50, 254.50, 254.50, 254.50, 254.50, 254.50, 254.50, 254.50
11/08/16 18:17:10, 2550, 2550, 2550, 2550, 2550, 2550, 2550, 2550, 2550, 2550, 255.00, 255.00, 255.00, 255.00, 255.00, 255.00, 255.00, 255.00, 255.00, 255.00
11/08/16 18:17:12, 2555, 2555, 2555, 2555, 2555, 2555, 2555, 2555, 2555, 2555, 255.50, 255.50, 255.50, 255.50, 255.50, 255.50, 255.50, 255.50, 255.50, 255.50
11/08/16 18:17:14, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 2560, 256.00, 256.00, 256.00, 256.00, 256.00, 256.00, 256.00, 256.00, 256.00, 256.00
11/08/16 18:17:16, 2565, 2565, 2565, 2565, 2565, 2565, 2565, 2565, 2565, 2565, 256.50, 256.50, 256.50, 256.50, 256.50, 256.50, 256.50, 256.50, 256.50, 256.50
11/08/16 18:17:18, 2570, 2570, 2570, 2570, 2570, 2570, 2570, 2570, 2570, 2570, 257.00, 257.00, 257.00, 257.00, 257.00, 257.00, 257.00, 257.00, 257.00, 257.00
11/08/16 18:17:20, 2575, 2575, 2575, 2575, 2575, 2575, 2575, 2575, 2575, 2575, 257.50, 257.50, 257.50, 257.50, 257.50, 257.50, 257.50, 257.50, 257.50, 257.50
11/08/16 18:17:22, 2580, 2580, 2580, 2580, 2580, 2580, 2580, 2580, 2580, 2580, 258.00, 258.00, 258.00, 258.00, 258.00, 258.00, 258.00, 258.00, 258.00, 258.00
11/08/16 18:17:24, 2585, 2585, 2585, 2585, 2585, 2585, 2585, 2585, 2585, 2585, 258.50, 258.50, 258.50, 258.50, 258.50, 258.50, 258.50, 258.50, 258.50, 258.50
11/08/16 18:17:26, 2590, 2590, 2590, 2590, 2590, 2590, 2590, 2590, 2590, 2590, 259.00, 259.00, 259.00, 259.00, 259.00, 259.00, 259.00, 259.00, 259.00, 259.00
11/08/16 18:17:28, 2595, 2595, 2595, 2595, 2595, 2595, 2595, 2595, 2595, 2595, 259.50, 259.50, 259.50, 259.50, 259.50, 259.50, 259.50, 259.50, 259.50, 259.50
11/08/16 18:17:30, 2600, 2600, 2600, 2600, 2600, 2600, 2600, 2600, 2600, 2600, 260.00, 260.00, 260.00, 260.00, 260.00, 260.00, 260.00, 260.00, 260.00, 260.00
11/08/16 18:17:32, 2605, 2605, 2605, 2605, 2605, 2605, 2605, 2605, 2605, 2605, 260.50, 260.50, 260.50, 260.50, 260.50, 260.50, 260.50, 260.50, 260.50, 260.50
11/08/16 18:17:34, 2610, 2610, 2610, 2610, 2610, 2610, 2610, 2610, 2610, 2610, 261.00, 261.00, 261.00, 261.00, 261.00, 261.00, 261.00, 261.00, 261.00, 261.00
11/08/16 18:17:36, 2615, 2615, 2615, 2615, 2615, 2615, 2615, 2615, 2615, 2615, 261.50, 261.50, 261.50, 261.50, 261.50, 261.50, 261.50, 261.50, 261.50, 261.50
11/08/16 18:17:38, 2620, 2620, 2620, 2620, 2620, 2620, 2620, 2620, 2620, 2620, 262.00, 262.00, 262.00, 262.00, 262.00, 262.00, 262.00, 262.00, 262.00, 262.00
11/08/16 18:17:40, 2625, 2625, 2625, 2625, 2625, 2625, 2625, 2625, 2625, 2625, 262.50, 262.50, 262.50, 262.50, 262.50, 262.50, 262.50, 262.50, 262.50, 262.50
11/08/16 18:17:42, 2630, 2630, 2630, 2630, 2630, 2630, 2630, 2630, 2630, 2630, 263.00, 263.00, 263.00, 263.00, 263.00, 263.00, 263.00, 263.00, 263.00, 263.00
11/08/16 18:17:44, 2635, 2635, 2635, 2635, 2635, 2635, 2635, 2635, 2635, 2635, 263.50, 263.50, 263.50, 263.50, 263.50, 263.50, 263.50, 263.50, 263.50, 263.50
11/08/16 18:17:46, 2640, 2640, 2640, 2640, 2640, 2640, 2640, 2640, 2640, 2640, 264.00, 264.00, 264.00, 264.00, 264.00, 264.00, 264.00, 264.00, 264.00, 264.00
11/08/16 18:17:48, 2645, 2645, 2645, 2645, 2645, 2645, 2645, 2645, 2645, 2645, 264.50, 264.50, 264.50, 264.50, 264.50, 264.50, 264.50, 264.50, 264.50, 264.50
11/08/16 18:17:50, 2650, 2650, 2650, 2650, 2650, 2650, 2650, 2650, 2650, 2650, 265.00, 265.00, 265.00, 265.00, 265.00, 265.00, 265.00, 265.00, 265.00, 265.00
11/08/16 18:17:52, 2655, 2655, 2655, 2655, 2655, 2655, 2655, 2655, 2655, 2655, 265.50, 265.50, 265.50, 265.50, 265.50, 265.50, 265.50, 265.50, 265.50, 265.50
11/08/16 18:17:54, 2660, 2660, 2660, 2660, 2660, 2660, 2660, 2660, 2660, 2660, 266.00, 266.00, 266.00, 266.00, 266.00, 266.00, 266.00, 266.00, 266.00, 266.00
11/08/16 18:17:56, 2665, 2665, 2665, 2665, 2665, 2665, 2665, 2665, 2665, 2665, 266.50, 266.50, 266.50, 266.50, 266.50, 266.50, 266.50, 266.50, 266.50, 266.50
11/08/16 18:17:58, 2670, 2670, 2670, 2670, 2670, 2670, 2670, 2670, 2670, 2670, 267.00, 267.00, 267.00, 267.00, 267.00, 267.00, 267.00, 267.00, 267.00, 267.00
11/08/16 18:18:00, 2675, 2675, 2675, 2675, 2675, 2675, 2675, 2675, 2675, 2675, 267.50, 267.50, 267.50, 267.50, 267.50, 267.50, 267.50, 267.50, 267.50, 267.50
11/08/16 18:18:02, 2680, 2680, 2680, 2680, 2680, 2680, 2680, 2680, 2680, 2680, 268.00, 268.00, 268.00, 268.00, 268.00, 268.00, 268.00, 268.00, 268.00, 268.00
11/08/16 18:18:04, 2685, 2685, 2685, 2685, 2685, 2685, 2685, 2685, 2685, 2685, 268.50, 268.50, 268.50, 268.50, 268.50, 268.50, 268.50, 268.50, 268.50, 268.50
11/08/16 18:18:06, 2690, 2690, 2690, 2690, 2690, 2690, 2690, 2690, 2690, 2690, 269.00, 269.00, 269.00, 269.00, 269.00, 269.00, 269.00, 269.00, 269.00, 269.00
11/08/16 18:18:08, 2695, 2695, 2695, 2695, 2695, 2695, 2695, 2695, 2695, 2695, 269.50, 269.50, 269.50, 269.50, 269.50, 269.50, 269.50, 269.50, 269.50, 269.50
11/08/16 18:18:10, 2700, 2700, 2700, 2700, 2700, 2700, 2700, 2700, 2700, 2700, 270.00, 270.00, 270.00, 270.00, 270.00, 270.00, 270.00, 270.00, 270.00, 270.00
11/08/16 18:18:12, 2705, 2705, 2705, 2705, 2705, 2705, 2705, 2705, 2705, 2705, 270.50, 270.50, 270.50, 270.50, 270.50, 270.50, 270.50, 270.50, 270.50, 270.50
11/08/16 18:18:14, 2710, 2710, 2710, 2710, 2710, 2710, 2710, 2710, 2710, 2710, 271.00, 271.00, 271.00, 271.00, 271.00, 271.00, 271.00, 271.00, 271.00, 271.00
11/08/16 18:18:16, 2715, 2715, 2715, 2715, 2715, 2715, 2715, 2715, 2715, 2715, 271.50, 271.50, 271.50, 271.50, 271.50, 271.50, 271.50, 271.50, 271.50, 271.50
11/08/16 18:18:18, 2720, 2720, 2720, 2720, 2720, 2720, 2720, 2720, 2720, 2720, 272.00, 272.00, 272.00, 272.00, 272.00, 272.00, 272.00, 272.00, 272.00, 272.00
11/08/16 18:18:20, 2725, 2725, 2725, 2725, 2725, 2725, 2725, 2725, 2725, 2725, 272.50, 272.50, 272.50, 272.50, 272.50, 272.50, 272.50, 272.50, 272.50, 272.50
11/08/16 18:18:22, 2730, 2730, 2730, 2730, 2730, 2730, 2730, 2730, 2730, 2730, 273.00, 273.00, 273.00, 273.00, 273.00, 273.00, 273.00, 273.00, 273.00, 273.00
11/08/16 18:18:24, 2735, 2735, 2735, 2735, 2735, 2735, 2735, 2735, 2735, 2735, 273.50, 273.50, 273.50, 273.50, 273.50, 273.50, 273.50, 273.50, 273.50, 273.50
11/08/16 18:18:26, 2740, 2740, 2740, 2740, 2740, 2740, 2740, 2740, 2740, 2740, 274.00, 274.00, 274.00, 274.00, 274.00, 274.00, 274.00, 274.00, 274.00, 274.00
11/08/16 18:18:28, 2745, 2745, 2745, 2745, 2745, 2745, 2745, 2745, 2745, 2745, 274.50, 274.50, 274.50, 274.50, 274.50, 274.50, 274.50, 274.50, 274.50, 274.50
11/08/16 18:18:30, 2750, 2750, 2750, 2750, 2750, 2750, 2750, 2750, 2750, 2750, 275.00, 275.00, 275.00, 275.00, 275.00, 275.00, 275.00, 275.00, 275.00, 275.00
11/08/16 18:18:32, 2755, 2755, 2755, 2755, 2755, 2755, 2755, 2755, 2755, 2755, 275.50, 275.50, 275.50, 275.50, 275.50, 275.50, 275.50, 275.50, 275.50, 275.50
11/08/16 18:18:34, 2760, 2760, 2760, 2760, 2760, 2760, 2760, 2760, 2760, 2760, 276.00, 276.00, 276.00, 276.00, 276.00, 276.00, 276.00, 276.00, 276.00, 276.00
11/08/16 18:18:36, 2765, 2765, 2765, 2765, 2765, 2765, 2765, 2765, 2765, 2765, 276.50, 276.50, 276.50, 276.50, 276.50, 276.50, 276.50, 276.50, 276.50, 276.50
11/08/16 18:18:38, 2770, 2770, 2770, 2770, 2770, 2770, 2770, 2770, 2770, 2770, 277.00, 277.00, 277.00, 277.00, 277.00, 277.00, 277.00, 277.00, 277.00, 277.00
11/08/16 18:18:40, 2775, 2775, 2775, 2775, 2775, 2775, 2775, 2775, 2775, 2775, 277.50, 277.50, 277.50, 277.50, 277.50, 277.50, 277.50, 277.50, 277.50, 277.50
11/08/16 18:18:42, 2780, 2780, 2780, 2780, 2780, 2780, 2780, 2780, 2780, 2780, 278.00, 278.00, 278.00, 278.00, 278.00, 278.00, 278.00, 278.00, 278.00, 278.00
11/08/16 18:18:44, 2785, 2785, 2785, 2785, 2785, 2785, 2785, 2785, 2785, 2785, 278.50, 278.50, 278.50, 278.50, 278.50, 278.50, 278.50, 278.50, 278.50, 278.50
11/08/16 18:18:46, 2790, 2790, 2790, 2790, 2790, 2790, 2790, 2790, 2790, 2790, 279.00, 279.00, 279.00, 279.00, 279.00, 279.00, 279.00, 279.00, 279.00, 279.00
11/08/16 18:18:48, 2795, 2795, 2795, 2795, 2795, 2795, 2795, 2795, 2795, 2795, 279.50, 279.50, 279.50, 279.50, 279.50, 279.50, 279.50, 279.50, 279.50, 279.50
11/08/16 18:18:50, 2800, 2800, 2800, 2800, 2800, 2800, 2800, 2800, 2800, 2800, 280.00, 280.00, 280.00, 280.00, 280.00, 280.00, 280.00, 280.00, 280.00, 280.00
11/08/16 18:18:52, 2805, 2805, 2805, 2805, 2805, 2805, 2805, 2805, 2805, 2805, 280.50, 280.50, 280.50, 280.50, 280.50, 280.50, 280.50, 280.50, 280.50, 280.50
11/08/16 18:18:54, 2810, 2810, 2810, 2810, 2810, 2810, 2810, 2810, 2810, 2810, 281.00, 281.00, 281.00, 281.00, 281.00, 281.00, 281.00, 281.00, 281.00, 281.00
11/08/16 18:18:56, 2815, 2815, 2815, 2815, 2815, 2815, 2815, 2815, 2815, 2815, 281.50, 281.50, 281.50, 281.50, 281.50, 281.50, 281.50, 281.50, 281.50, 281.50
11/08/16 18:18:58, 2820, 2820, 2820, 2820, 2820, 2820, 2820, 2820, 2820, 2820, 282.00, 282.00, 282.00, 282.00, 282.00, 282.00, 282.00, 282.00, 282.00, 282.00
11/08/16 18:19:00, 2825, 2825, 2825, 2825, 2825, 2825, 2825, 2825, 2825, 2825, 282.50, 282.50, 282.50, 282.50, 282.50, 282.50, 282.50, 282.50, 282.50, 282.50
11/08/16 18:19:02, 2830, 2830, 2830, 2830, 2830, 2830, 2830, 2830, 2830, 2830, 283.00, 283.00, 283.00, 283.00, 283.00, 283.00, 283.00, 283.00, 283.00, 283.00
11/08/16 18:19:04, 2835, 2835, 2835, 2835, 2835, 2835, 2835, 2835, 2835, 2835, 283.50, 283.50, 283.50, 283.50, 283.50, 283.50, 283.50, 283.50, 283.50, 283.50
11/08/16 18:19:06, 2840, 2840, 2840, 2840, 2840, 2840, 2840, 2840, 2840, 2840, 284.00, 284.00, 284.00, 284.00, 284.00, 284.00, 284.00, 284.00, 284.00, 284.00
11/08/16 18:19:08, 2845, 2845, 2845, 2845, 2845, 2845, 2845, 2845, 2845, 2845, 284.50, 284.50, 284.50, 284.50, 284.50, 284.50, 284.50, 284.50, 284.50, 284.50
11/08/16 18:19:10, 2850, 2850, 2850, 2850, 2850, 2850, 2850, 2850, 2850, 2850, 285.00, 285.00, 285.00, 285.00, 285.00, 285.00, 285.00, 285.00, 285.00, 285.00
11/08/16 18:19:12, 2855, 2855, 2855, 2855, 2855, 2855, 2855, 2855, 2855, 2855, 285.50, 285.50, 285.50, 285.50, 285.50, 285.50, 285.50, 285.50, 285.50, 285.50
11/08/16 18:19:14, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 286.00, 286.00, 286.00, 286.00, 286.00, 286.00, 286.00, 286.00, 286.00, 286.00
11/08/16 18:19:16, 2865, 2865, 2865, 2865, 2865, 2865, 2865, 2865, 2865, 2865, 286.50, 286.50, 286.50, 286.50, 286.50, 286.50, 286.50, 286.50, 286.50, 286.50
11/08/16 18:19:18, 2870, 2870, 2870, 2870, 2870, 2870, 2870, 2870, 2870, 2870, 287.00, 287.00, 287.00, 287.00, 287.00, 287.00, 287.00, 287.00, 287.00, 287.00
11/08/16 18:19:20, 2875, 2875, 2875, 2875, 2875, 2875, 2875, 2875, 2875, 2875, 287.50, 287.50, 287.50, 287.50, 287.50, 287.50, 287.50, 287.50, 287.50, 287.50
11/08/16 18:19:22, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 288.00, 288.00, 288.00, 288.00, 288.00, 288.00, 288.00, 288.00, 288.00, 288.00
11/08/16 18:19:24, 2885, 2885, 2885, 2885, 2885, 2885, 2885, 2885, 2885, 2885, 288.50, 288.50, 288.50, 288.50, 288.50, 288.50, 288.50, 288.50, 288.50, 288.50
11/08/16 18:19:26, 2890, 2890, 2890, 2890, 2890, 2890, 2890, 2890, 2890, 2890, 289.00, 289.00, 289.00, 289.00, 289.00, 289.00, 289.00, 289.00, 289.00, 289.00
11/08/16 18:19:28, 2895, 2895, 2895, 2895, 2895, 2895, 2895, 2895, 2895, 2895, 289.50, 289.50, 289.50, 289.50, 289.50, 289.50, 289.50, 289.50, 289.50, 289.50
11/08/16 18:19:30, 2900, 2900, 2900, 2900, 2900, 2900, 2900, 2900, 2900, 2900, 290.00, 290.00, 290.00, 290.00, 290.00, 290.00, 290.00, 290.00, 290.00, 290.00
11/08/16 18:19:32, 2905, 2905, 2905, 2905, 2905, 2905, 2905, 2905, 2905, 2905, 290.50, 290.50, 290.50, 290.50, 290.50, 290.50, 290.50, 290.50, 290.50, 290.50
11/08/16 18:19:34, 2910, 2910, 2910, 2910, 2910, 2910, 2910, 2910, 2910, 2910, 291.00, 291.00, 291.00, 291.00, 291.00, 291.00, 291.00, 291.00, 291.00, 291.00
11/08/16 18:19:36, 2915, 2915, 2915, 2915, 2915, 2915, 2915, 2915, 2915, 2915, 291.50, 291.50, 291.50, 291.50, 291.50, 291.50, 291.50, 291.50, 291.50, 291.50
11/08/16 18:19:38, 2920, 2920, 2920, 2920, 2920, 2920, 2920, 2920, 2920, 2920, 292.00, 292.00, 292.00, 292.00, 292.00, 292.00, 292.00, 292.00, 292.00, 292.00
11/08/16 18:19:40, 2925, 2925, 2925, 2925, 2925, 2925, 2925, 2925, 2925, 2925, 292.50, 292.50, 292.50, 292.50, 292.50, 292.50, 292.50, 292.50, 292.50, 292.50
11/08/16 18:19:42, 2930, 2930, 2930, 2930, 2930, 2930, 2930, 2930, 2930, 2930, 293.00, 293.00, 293.00, 293.00, 293.00, 293.00, 293.00, 293.00, 293.00, 293.00
11/08/16 18:19:44, 2935, 2935, 2935, 2935, 2935, 2935, 2935, 2935, 2935, 2935, 293.50, 293.50, 293.50, 293.50, 293.50, 293.50, 293.50, 293.50, 293.50, 293.50
11/08/16 18:19:46, 2940, 2940, 2940, 2940, 2940, 2940, 2940, 2940, 2940, 2940, 294.00, 294.00, 294.00, 294.00, 294.00, 294.00, 294.00, 294.00, 294.00, 294.00
11/08/16 18:19:48, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 2945, 294.50, 294.50, 294.50, 294.50, 294.50, 294.50, 294.50, 294.50, 294.50, 294.50
11/08/16 18:19:50, 2950, 2950, 2950, 2950, 2950, 2950, 2950, 2950, 2950, 2950, 295.00, 295.00, 295.00, 295.00, 295.00, 295.00, 295.00, 295.00, 295.00, 295.00
11/08/16 18:19:52, 2955, 2955, 2955, 2955, 2955, 2955, 2955, 2955, 2955, 2955, 295.50, 295.50, 295.50, 295.50, 295.50, 295.50, 295.50, 295.50, 295.50, 295.50
11/08/16 18:19:54, 2960, 2960, 2960, 2960, 2960, 2960, 2960, 2960, 2960, 2960, 296.00, 296.00, 296.00, 296.00, 296.00, 296.00, 296.00, 296.00, 296.00, 296.00
11/08/16 18:19:56, 2965, 2965, 2965, 2965, 2965, 2965, 2965, 2965, 2965, 2965, 296.50, 296.50, 296.50, 296.50, 296.50, 296.50, 296.50, 296.50, 296.50, 296.50
11/08/16 18:19:58, 2970, 2970, 2970, 2970, 2970, 2970, 2970, 2970, 2970, 2970, 297.00, 297.00, 297.00, 297.00, 297.00, 297.00, 297.00, 297.00, 297.00, 297.00
11/08/16 18:20:00, 2975, 2975, 2975, 2975, 2975, 2975, 2975, 2975, 2975, 2975, 297.50, 297.50, 297.50, 297.50, 297.50, 297.50, 297.50, 297.50, 297.50, 297.50
11/08/16 18:20:02, 2980, 2980, 2980, 2980, 2980, 2980, 2980, 2980, 2980, 2980, 298.00, 298.00, 298.00, 298.00, 298.00, 298.00, 298.00, 298.00, 298.00, 298.00
11/08/16 18:20:04, 2985, 2985, 2985, 2985, 2985, 2985, 2985, 2985, 2985, 2985, 298.50, 298.50, 298.50, 298.50, 298.50, 298.50, 298.50, 298.50, 298.50, 298.50
11/08/16 18:20:06, 2990, 2990, 2990, 2990, 2990, 2990, 2990, 2990, 2990, 2990, 299.00, 299.00, 299.00, 299.00, 299.00, 299.00, 299.00, 299.00, 299.00, 299.00
11/08/16 18:20:08, 2995, 2995, 2995, 2995, 2995, 2995, 2995, 2995, 2995, 2995, 299.50, 299.50, 299.50, 299.50, 299.50, 299.50, 299.50, 299.50, 299.50, 299.50
11/08/16 18:20:10, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 300.00, 300.00, 300.00, 300.00, 300.00, 300.00, 300.00, 300.00, 300.00, 300.00
11/08/16 18:20:12, 3005, 3005, 3005, 3005, 3005, 3005, 3005, 3005, 3005, 3005, 300.50, 300.50, 300.50, 300.50, 300.50, 300.50, 300.50, 300.50, 300.50, 300.50
11/08/16 18:20:14, 3010, 3010, 3010, 3010, 3010, 3010, 3010, 3010, 3010, 3010, 301.00, 301.00, 301.00, 301.00, 301.00, 301.00, 301.00, 301.00, 301.00, 301.00
11/08/16 18:20:16, 3015, 3015, 3015, 3015, 3015, 3015, 3015, 3015, 3015, 3015, 301.50, 301.50, 301.50, 301.50, 301.50, 301.50, 301.50, 301.50, 301.50, 301.50
11/08/16 18:20:18, 3020, 3020, 3020, 3020, 3020, 3020, 3020, 3020, 3020, 3020, 302.00, 302.00, 302.00, 302.00, 302.00, 302.00, 302.00, 302.00, 302.00, 302.00
11/08/16 18:20:20, 3025, 3025, 3025, 3025, 3025, 3025, 3025, 3025, 3025, 3025, 302.50, 302.50, 302.50, 302.50, 302.50, 302.50, 302.50, 302.50, 302.50, 302.50
11/08/16 18:20:22, 3030, 3030, 3030, 3030, 3030, 3030, 3030, 3030, 3030, 3030, 303.00, 303.00, 303.00, 303.00, 303.00, 303.00, 303.00, 303.00, 303.00, 303.00
11/08/16 18:20:24, 3035, 3035, 3035, 3035, 3035, 3035, 3035, 3035, 3035, 3035, 303.50, 303.50, 303.50, 303.50, 303.50, 303.50, 303.50, 303.50, 303.50, 303.50
11/08/16 18:20:26, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 304.00, 304.00, 304.00, 304.00, 304.00, 304.00, 304.00, 304.00, 304.00, 304.00
11/08/16 18:20:28, 3045, 3045, 3045, 3045, 3045, 3045, 3045, 3045, 3045, 3045, 304.50, 304.50, 304.50, 304.50, 304.50, 304.50, 304.50, 304.50, 304.50, 304.50
11/08/16 18:20:30, 3050, 3050, 3050, 3050, 3050, 3050, 3050, 3050, 3050, 3050, 305.00, 305.00, 305.00, 305.00, 305.00, 305.00, 305.00, 305.00, 305.00, 305.00
11/08/16 18:20:32, 3055, 3055, 3055, 3055, 3055, 3055, 3055, 3055, 3055, 3055, 305.50, 305.50, 305.50, 305.50, 305.50, 305.50, 305.50, 305.50, 305.50, 305.50
11/08/16 18:20:34, 3060, 3060, 3060, 3060, 3060, 3060, 3060, 3060, 3060, 3060, 306.00, 306.00, 306.00, 306.00, 306.00, 306.00, 306.00, 306.00, 306.00, 306.00
11/08/16 18:20:36, 3065, 3065, 3065, 3065, 3065, 3065, 3065, 3065, 3065, 3065, 306.50, 306.50, 306.50, 306.50, 306.50, 306.50, 306.50, 306.50, 306.50, 306.50
11/08/16 18:20:38, 3070, 3070, 3070, 3070, 3070, 3070, 3070, 3070, 3070, 3070, 307.00, 307.00, 307.00, 307.00, 307.00, 307.00, 307.00, 307.00, 307.00, 307.00
11/08/16 18:20:40, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 307.50, 307.50, 307.50, 307.50, 307.50, 307.50, 307.50, 307.50, 307.50, 307.50
11/08/16 18:20:42, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 3080, 308.00, 308.00, 308.00, 308.00, 308.00, 308.00, 308.00, 308.00, 308.00, 308.00
11/08/16 18:20:44, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 308.50, 308.50, 308.50, 308.50, 308.50, 308.50, 308.50, 308.50, 308.50, 308.50
11/08/16 18:20:46, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 3090, 309.00, 309.00, 309.00, 309.00, 309.00, 309.00, 309.00, 309.00, 309.00, 309.00
11/08/16 18:20:48, 3095, 3095, 3095, 3095, 3095, 3095, 3095, 3095, 3095, 3095, 309.50, 309.50, 309.50, 309.50, 309.50, 309.50, 309.50, 309.50, 309.50, 309.50
11/08/16 18:20:50, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 3100, 310.00, 310.00, 310.00, 310.00, 310.00, 310.00, 310.00, 310.00, 310.00, 310.00
11/08/16 18:20:52, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 3105, 310.50, 310.50, 310.50, 310.50, 310.50, 310.50, 310.50, 310.50, 310.50, 310.50
11/08/16 18:20:54, 3110, 3110, 3110, 3110, 3110, 3110, 3110, 3110, 3110, 3110, 311.00, 311.00, 311.00, 311.00, 311.00, 311.00, 311.00, 311.00, 311.00, 311.00
11/08/16 18:20:56, 3115, 3115, 3115, 3115, 3115, 3115, 3115, 3115, 3115, 3115, 311.50, 311.50, 311.50, 311.50, 311.50, 311.50, 311.50, 311.50, 311.50, 311.50
11/08/16 18:20:58, 3120, 3120, 3120, 3120, 3120, 3120, 3120, 3120, 3120, 3120, 312.00, 312.00, 312.00, 312.00, 312.00, 312.00, 312.00, 312.00, 312.00, 312.00
11/08/16 18:21:00, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 312.50, 312.50, 312.50, 312.50, 312.50, 312.50, 312.50, 312.50, 312.50, 312.50
11/08/16 18:21:02, 3130, 3130, 3130, 3130, 3130, 3130, 3130, 3130, 3130, 3130, 313.00, 313.00, 313.00, 313.00, 313.00, 313.00, 313.00, 313.00, 313.00, 313.00
